captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_001811,5207,data/captcha_images/captcha_001811_5207.png,sklearn_00035|sklearn_00570|sklearn_00812|sklearn_00300,"{""blur_radius"": 0.7437048802355072, ""rotation"": -2.4856268617174386, ""brightness"": 0.9527353444218165, ""contrast"": 1.182477187614644, ""noise_sigma"": 8.485896140815312, ""line_count"": 1, ""perspective_strength"": 0.013065579320053054}",unreviewed
captcha_004473,7268,data/captcha_images/captcha_004473_7268.png,sklearn_00108|sklearn_00648|sklearn_00967|sklearn_01571,"{""blur_radius"": 0.8345288269251008, ""rotation"": 1.1827233875110554, ""brightness"": 1.0552201572918831, ""contrast"": 0.9063542665962736, ""noise_sigma"": 2.7403192959150724, ""line_count"": 3, ""perspective_strength"": 0.025693678447672504}",unreviewed
captcha_000279,7753,data/captcha_images/captcha_000279_7753.png,sklearn_01775|sklearn_00216|sklearn_01302|sklearn_00599,"{""blur_radius"": 0.6345380078849945, ""rotation"": -2.195947603271734, ""brightness"": 0.9219332845404102, ""contrast"": 0.8691966230642301, ""noise_sigma"": 5.4031337036833165, ""line_count"": 1, ""perspective_strength"": 0.008160987710897115}",unreviewed
captcha_001801,0001,data/captcha_images/captcha_001801_0001.png,sklearn_00772|sklearn_01573|sklearn_00656|sklearn_00493,"{""blur_radius"": 0.16625700689478035, ""rotation"": 2.898493555970809, ""brightness"": 0.9537613940590659, ""contrast"": 1.1874711979079222, ""noise_sigma"": 6.462838488615891, ""line_count"": 3, ""perspective_strength"": 0.02058256132679382}",unreviewed
captcha_000618,8058,data/captcha_images/captcha_000618_8058.png,sklearn_01210|sklearn_01029|sklearn_01322|sklearn_00684,"{""blur_radius"": 0.6742183102753849, ""rotation"": -1.2064204720522174, ""brightness"": 1.0985032682419569, ""contrast"": 0.9538113885742069, ""noise_sigma"": 3.218963100536209, ""line_count"": 0, ""perspective_strength"": 0.02151014571408707}",unreviewed
captcha_001294,8700,data/captcha_images/captcha_001294_8700.png,sklearn_00654|sklearn_00707|sklearn_01236|sklearn_00179,"{""blur_radius"": 0.7569933580144392, ""rotation"": -2.512855960103421, ""brightness"": 0.8846202851335523, ""contrast"": 0.8894710465333608, ""noise_sigma"": 5.2450217557534, ""line_count"": 2, ""perspective_strength"": 0.007040727739216774}",unreviewed
captcha_004576,0184,data/captcha_images/captcha_004576_0184.png,sklearn_00776|sklearn_00298|sklearn_01233|sklearn_01502,"{""blur_radius"": 0.3623589320826397, ""rotation"": 0.9538682518582959, ""brightness"": 1.0208355652617178, ""contrast"": 0.9189160779019583, ""noise_sigma"": 5.496088525040344, ""line_count"": 1, ""perspective_strength"": 0.017612811873640923}",unreviewed
captcha_004841,2890,data/captcha_images/captcha_004841_2890.png,sklearn_00398|sklearn_00699|sklearn_01318|sklearn_00725,"{""blur_radius"": 0.7359688115560012, ""rotation"": -2.0864872316017555, ""brightness"": 1.0726428611167946, ""contrast"": 0.9687535432310165, ""noise_sigma"": 8.977025548068914, ""line_count"": 0, ""perspective_strength"": 0.015934201146323053}",unreviewed
captcha_002558,6803,data/captcha_images/captcha_002558_6803.png,sklearn_01749|sklearn_01571|sklearn_01793|sklearn_01086,"{""blur_radius"": 0.1399940972917686, ""rotation"": -0.430326314444895, ""brightness"": 1.1090078415151894, ""contrast"": 1.1194473902828421, ""noise_sigma"": 2.4612943570005017, ""line_count"": 3, ""perspective_strength"": 0.027206128342389314}",unreviewed
captcha_003802,4174,data/captcha_images/captcha_003802_4174.png,sklearn_01291|sklearn_01485|sklearn_01422|sklearn_00024,"{""blur_radius"": 0.7048838768718756, ""rotation"": 0.9144296796311338, ""brightness"": 0.9871259431078482, ""contrast"": 0.986085369992056, ""noise_sigma"": 6.960501280024476, ""line_count"": 1, ""perspective_strength"": 0.029813765336708226}",unreviewed
captcha_002633,9430,data/captcha_images/captcha_002633_9430.png,sklearn_00675|sklearn_00486|sklearn_01349|sklearn_00772,"{""blur_radius"": 0.40204563931405857, ""rotation"": -3.198046061099534, ""brightness"": 1.0074236272163368, ""contrast"": 1.0309475784595599, ""noise_sigma"": 7.04915303955892, ""line_count"": 0, ""perspective_strength"": 0.009639026566241308}",unreviewed
captcha_003799,9447,data/captcha_images/captcha_003799_9447.png,sklearn_01188|sklearn_00540|sklearn_01767|sklearn_00430,"{""blur_radius"": 0.8781316451764918, ""rotation"": -2.2961519034318254, ""brightness"": 1.0176960182732082, ""contrast"": 1.2161426762480363, ""noise_sigma"": 7.336872335734823, ""line_count"": 3, ""perspective_strength"": 0.013843647053947895}",unreviewed
captcha_002789,4153,data/captcha_images/captcha_002789_4153.png,sklearn_01281|sklearn_01000|sklearn_00163|sklearn_01639,"{""blur_radius"": 0.5319492307405352, ""rotation"": -2.4368100535367416, ""brightness"": 1.0566910600831618, ""contrast"": 0.9698813209683553, ""noise_sigma"": 6.6264521460285915, ""line_count"": 0, ""perspective_strength"": 0.016592735595424738}",unreviewed
captcha_001838,5158,data/captcha_images/captcha_001838_5158.png,sklearn_01702|sklearn_00141|sklearn_00808|sklearn_00654,"{""blur_radius"": 0.4557443288016645, ""rotation"": 3.821114825807845, ""brightness"": 0.9830169608333663, ""contrast"": 1.0893862967287475, ""noise_sigma"": 3.8732332679109427, ""line_count"": 2, ""perspective_strength"": 0.02597869337469868}",unreviewed
captcha_003882,4604,data/captcha_images/captcha_003882_4604.png,sklearn_00580|sklearn_00321|sklearn_01715|sklearn_00324,"{""blur_radius"": 0.6805062773645397, ""rotation"": -0.7827749027755209, ""brightness"": 0.9071911028584935, ""contrast"": 1.1045945316516843, ""noise_sigma"": 3.8548170214982256, ""line_count"": 3, ""perspective_strength"": 0.011970876558371984}",unreviewed
captcha_004962,9858,data/captcha_images/captcha_004962_9858.png,sklearn_01444|sklearn_01443|sklearn_00679|sklearn_01675,"{""blur_radius"": 0.48865785631529834, ""rotation"": 0.32513965815304946, ""brightness"": 0.9127995135304351, ""contrast"": 0.9683241292449867, ""noise_sigma"": 4.961823166036963, ""line_count"": 1, ""perspective_strength"": 0.009133946521292065}",unreviewed
captcha_002309,7605,data/captcha_images/captcha_002309_7605.png,sklearn_00308|sklearn_00582|sklearn_00434|sklearn_01292,"{""blur_radius"": 0.6649920994812921, ""rotation"": -1.8443423618803978, ""brightness"": 1.1237728582471327, ""contrast"": 1.0010444779174652, ""noise_sigma"": 2.2306161068285197, ""line_count"": 2, ""perspective_strength"": 0.0050382704561431355}",unreviewed
captcha_003481,3112,data/captcha_images/captcha_003481_3112.png,sklearn_00729|sklearn_01204|sklearn_00596|sklearn_00077,"{""blur_radius"": 0.6398882078266752, ""rotation"": 3.2658445608191267, ""brightness"": 0.9176259083263706, ""contrast"": 0.9988447171182979, ""noise_sigma"": 3.202909642730381, ""line_count"": 2, ""perspective_strength"": 0.008042044857406509}",unreviewed
captcha_001900,2590,data/captcha_images/captcha_001900_2590.png,sklearn_01140|sklearn_01320|sklearn_01562|sklearn_00305,"{""blur_radius"": 0.5216335452567658, ""rotation"": 2.873913233282087, ""brightness"": 0.8946502611937022, ""contrast"": 0.8786767322774873, ""noise_sigma"": 7.3136299549381665, ""line_count"": 1, ""perspective_strength"": 0.00692564712301696}",unreviewed
captcha_002023,1977,data/captcha_images/captcha_002023_1977.png,sklearn_00987|sklearn_01444|sklearn_01719|sklearn_01586,"{""blur_radius"": 0.11939251549512964, ""rotation"": 2.1441997687301173, ""brightness"": 1.0254363670814843, ""contrast"": 0.8925777757195509, ""noise_sigma"": 2.708698162515445, ""line_count"": 3, ""perspective_strength"": 0.021794444406789765}",unreviewed
captcha_002572,1397,data/captcha_images/captcha_002572_1397.png,sklearn_01050|sklearn_00431|sklearn_00665|sklearn_01174,"{""blur_radius"": 0.5438680910650799, ""rotation"": -0.004213643773891107, ""brightness"": 1.1153311705732087, ""contrast"": 1.0818676042183746, ""noise_sigma"": 6.893245221886929, ""line_count"": 2, ""perspective_strength"": 0.0073335246204196585}",unreviewed
captcha_003165,8909,data/captcha_images/captcha_003165_8909.png,sklearn_00760|sklearn_01686|sklearn_01413|sklearn_01582,"{""blur_radius"": 0.32397446765870885, ""rotation"": 0.4474678365008691, ""brightness"": 1.0417993172012903, ""contrast"": 0.9267819424699922, ""noise_sigma"": 4.628875811390539, ""line_count"": 0, ""perspective_strength"": 0.030269240034028134}",unreviewed
captcha_000725,2666,data/captcha_images/captcha_000725_2666.png,sklearn_01625|sklearn_00262|sklearn_00532|sklearn_01609,"{""blur_radius"": 0.3270540992429194, ""rotation"": -0.2203845836730398, ""brightness"": 1.0267743319489728, ""contrast"": 1.2245881132413465, ""noise_sigma"": 5.135847788347151, ""line_count"": 3, ""perspective_strength"": 0.001978284558088968}",unreviewed
captcha_003847,8391,data/captcha_images/captcha_003847_8391.png,sklearn_00829|sklearn_00879|sklearn_00275|sklearn_00926,"{""blur_radius"": 0.6007750817408825, ""rotation"": -0.17894463648075387, ""brightness"": 1.113091989037841, ""contrast"": 0.918102305354942, ""noise_sigma"": 2.7840339459432055, ""line_count"": 3, ""perspective_strength"": 0.028831263431783116}",unreviewed
captcha_002684,6858,data/captcha_images/captcha_002684_6858.png,sklearn_00156|sklearn_01233|sklearn_01147|sklearn_00997,"{""blur_radius"": 0.41368772547469856, ""rotation"": -0.6646638716566802, ""brightness"": 1.1415052012690374, ""contrast"": 1.0212640652486593, ""noise_sigma"": 7.2347318696368506, ""line_count"": 3, ""perspective_strength"": 0.021167542567888095}",unreviewed
captcha_003109,0887,data/captcha_images/captcha_003109_0887.png,sklearn_01573|sklearn_00482|sklearn_01141|sklearn_00504,"{""blur_radius"": 0.31991916353436123, ""rotation"": -1.9047142005213304, ""brightness"": 1.0265979727827972, ""contrast"": 0.9470943782717198, ""noise_sigma"": 7.674439812777546, ""line_count"": 0, ""perspective_strength"": 0.010251563707351839}",unreviewed
captcha_004938,2001,data/captcha_images/captcha_004938_2001.png,sklearn_00853|sklearn_00915|sklearn_01615|sklearn_01723,"{""blur_radius"": 0.515800539314093, ""rotation"": 1.9897347537428578, ""brightness"": 1.072906646213793, ""contrast"": 1.0527776835782765, ""noise_sigma"": 5.818772444098192, ""line_count"": 1, ""perspective_strength"": 0.030414188755885963}",unreviewed
captcha_000626,9930,data/captcha_images/captcha_000626_9930.png,sklearn_00765|sklearn_01276|sklearn_00836|sklearn_00126,"{""blur_radius"": 0.7423521189571468, ""rotation"": 3.379205257785701, ""brightness"": 1.0528185092608804, ""contrast"": 1.132024098425397, ""noise_sigma"": 4.765956304859563, ""line_count"": 0, ""perspective_strength"": 0.030608423891854593}",unreviewed
captcha_002467,2418,data/captcha_images/captcha_002467_2418.png,sklearn_00307|sklearn_00024|sklearn_01117|sklearn_01123,"{""blur_radius"": 0.6341627988951806, ""rotation"": 1.3153982396932102, ""brightness"": 0.9750845547321091, ""contrast"": 0.9674155503784722, ""noise_sigma"": 7.654036939180912, ""line_count"": 3, ""perspective_strength"": 0.018598226235524238}",unreviewed
captcha_000710,3031,data/captcha_images/captcha_000710_3031.png,sklearn_00231|sklearn_01493|sklearn_01290|sklearn_01546,"{""blur_radius"": 0.5421195454779054, ""rotation"": -3.7951339014599705, ""brightness"": 1.1250964071111877, ""contrast"": 0.9051436932841456, ""noise_sigma"": 3.0715742371201356, ""line_count"": 0, ""perspective_strength"": 0.019169194703966216}",unreviewed
captcha_000808,0037,data/captcha_images/captcha_000808_0037.png,sklearn_00252|sklearn_01177|sklearn_01216|sklearn_01113,"{""blur_radius"": 0.7072952973486429, ""rotation"": 1.7602056044475773, ""brightness"": 0.9805089582767477, ""contrast"": 0.8987384633871424, ""noise_sigma"": 7.868956999535532, ""line_count"": 1, ""perspective_strength"": 0.01644454981320609}",unreviewed
captcha_001048,5454,data/captcha_images/captcha_001048_5454.png,sklearn_00763|sklearn_00743|sklearn_00766|sklearn_01053,"{""blur_radius"": 0.6767412477973219, ""rotation"": -3.3922271036643643, ""brightness"": 0.9051082730653732, ""contrast"": 1.1445108395698225, ""noise_sigma"": 8.837450715778559, ""line_count"": 1, ""perspective_strength"": 0.010318772214609525}",unreviewed
captcha_000599,9139,data/captcha_images/captcha_000599_9139.png,sklearn_01068|sklearn_01256|sklearn_01727|sklearn_00220,"{""blur_radius"": 0.583165906879967, ""rotation"": -2.170802734857805, ""brightness"": 1.11629660283982, ""contrast"": 1.1167205290840438, ""noise_sigma"": 7.844272766424127, ""line_count"": 2, ""perspective_strength"": 0.033597327462314114}",unreviewed
captcha_000421,6608,data/captcha_images/captcha_000421_6608.png,sklearn_01005|sklearn_00939|sklearn_00441|sklearn_00383,"{""blur_radius"": 0.3583118527182625, ""rotation"": -3.4357379277061186, ""brightness"": 1.0907191238287255, ""contrast"": 1.1528363783293165, ""noise_sigma"": 6.045495326970527, ""line_count"": 0, ""perspective_strength"": 0.02791089974502374}",unreviewed
captcha_003755,6352,data/captcha_images/captcha_003755_6352.png,sklearn_00734|sklearn_01216|sklearn_01396|sklearn_00243,"{""blur_radius"": 0.6336875960162123, ""rotation"": 2.053243818201291, ""brightness"": 1.080064635491683, ""contrast"": 1.173632939816116, ""noise_sigma"": 8.85126264425756, ""line_count"": 0, ""perspective_strength"": 0.021954032003863415}",unreviewed
captcha_003710,4435,data/captcha_images/captcha_003710_4435.png,sklearn_00530|sklearn_00714|sklearn_00579|sklearn_01575,"{""blur_radius"": 0.3890145764441265, ""rotation"": 3.4611238604492067, ""brightness"": 0.9728676475352459, ""contrast"": 1.208295566405575, ""noise_sigma"": 7.304979728474375, ""line_count"": 2, ""perspective_strength"": 0.018300552240544075}",unreviewed
captcha_003338,7179,data/captcha_images/captcha_003338_7179.png,sklearn_01653|sklearn_00609|sklearn_00888|sklearn_01285,"{""blur_radius"": 0.34948451993823665, ""rotation"": 0.46940025679944597, ""brightness"": 1.142256047919794, ""contrast"": 1.1542729982287048, ""noise_sigma"": 7.8659547827703165, ""line_count"": 1, ""perspective_strength"": 0.021325489641164777}",unreviewed
captcha_002643,5221,data/captcha_images/captcha_002643_5221.png,sklearn_00117|sklearn_00501|sklearn_01309|sklearn_00688,"{""blur_radius"": 0.8429154651996342, ""rotation"": -1.3583256025642507, ""brightness"": 1.078820459743454, ""contrast"": 1.1108300227851866, ""noise_sigma"": 4.227179570874922, ""line_count"": 2, ""perspective_strength"": 0.0072354823001649785}",unreviewed
captcha_003354,6232,data/captcha_images/captcha_003354_6232.png,sklearn_00734|sklearn_00956|sklearn_01644|sklearn_00721,"{""blur_radius"": 0.7800563629260825, ""rotation"": 2.4313385871204556, ""brightness"": 0.868864477031457, ""contrast"": 1.027239805777517, ""noise_sigma"": 5.024508152070453, ""line_count"": 3, ""perspective_strength"": 0.014405406257945768}",unreviewed
captcha_002979,9467,data/captcha_images/captcha_002979_9467.png,sklearn_00785|sklearn_00670|sklearn_00146|sklearn_00350,"{""blur_radius"": 0.6964012844835414, ""rotation"": 0.8079119748012236, ""brightness"": 0.9340709502513664, ""contrast"": 1.1532892550567264, ""noise_sigma"": 4.8303734261155675, ""line_count"": 3, ""perspective_strength"": 0.025956886349463117}",unreviewed
captcha_001438,5149,data/captcha_images/captcha_001438_5149.png,sklearn_00204|sklearn_00442|sklearn_01764|sklearn_01795,"{""blur_radius"": 0.17949997755582636, ""rotation"": 3.3222651128981378, ""brightness"": 0.9101366049038566, ""contrast"": 1.1739008957530077, ""noise_sigma"": 4.323103199420911, ""line_count"": 3, ""perspective_strength"": 0.024503584225537427}",unreviewed
captcha_001431,1037,data/captcha_images/captcha_001431_1037.png,sklearn_01000|sklearn_01206|sklearn_00614|sklearn_01595,"{""blur_radius"": 0.5653821348854547, ""rotation"": 1.0983190965513927, ""brightness"": 0.9921470887418933, ""contrast"": 0.909061686821279, ""noise_sigma"": 7.71767856390624, ""line_count"": 0, ""perspective_strength"": 0.016830162151379245}",unreviewed
captcha_003179,8188,data/captcha_images/captcha_003179_8188.png,sklearn_01015|sklearn_01564|sklearn_01154|sklearn_00775,"{""blur_radius"": 0.3357536904114131, ""rotation"": 1.7421332525402624, ""brightness"": 0.8951318862390016, ""contrast"": 1.0952309554906403, ""noise_sigma"": 5.457182267095558, ""line_count"": 3, ""perspective_strength"": 0.0020478140895633743}",unreviewed
captcha_004786,5181,data/captcha_images/captcha_004786_5181.png,sklearn_00671|sklearn_01386|sklearn_00773|sklearn_00298,"{""blur_radius"": 0.4500151096966768, ""rotation"": -1.4184131479342046, ""brightness"": 0.9250914945453808, ""contrast"": 1.0504600742887626, ""noise_sigma"": 2.6800173652330495, ""line_count"": 0, ""perspective_strength"": 0.028631894196867652}",unreviewed
captcha_002088,4554,data/captcha_images/captcha_002088_4554.png,sklearn_01652|sklearn_01144|sklearn_00035|sklearn_01483,"{""blur_radius"": 0.5002602955125268, ""rotation"": -1.8593485313034543, ""brightness"": 1.1460764858042471, ""contrast"": 1.1337977703990527, ""noise_sigma"": 7.931186930599777, ""line_count"": 0, ""perspective_strength"": 0.020274902654594112}",unreviewed
captcha_003627,7629,data/captcha_images/captcha_003627_7629.png,sklearn_00480|sklearn_00065|sklearn_01669|sklearn_01379,"{""blur_radius"": 0.6318613930563248, ""rotation"": 1.370782331676132, ""brightness"": 0.9594945198233128, ""contrast"": 1.1210354741121673, ""noise_sigma"": 7.519807229588097, ""line_count"": 1, ""perspective_strength"": 0.0013571159013584272}",unreviewed
captcha_000467,4503,data/captcha_images/captcha_000467_4503.png,sklearn_00966|sklearn_01738|sklearn_01687|sklearn_00865,"{""blur_radius"": 0.6785280691866125, ""rotation"": 1.1034057527507786, ""brightness"": 0.9996690707905835, ""contrast"": 0.9951087385737742, ""noise_sigma"": 7.6679075160700165, ""line_count"": 0, ""perspective_strength"": 0.01895284711937055}",unreviewed
captcha_004694,9946,data/captcha_images/captcha_004694_9946.png,sklearn_00425|sklearn_00491|sklearn_00616|sklearn_01773,"{""blur_radius"": 0.5629561858977085, ""rotation"": -3.589527444568202, ""brightness"": 0.8608861347578515, ""contrast"": 1.0690868165734486, ""noise_sigma"": 3.6412901032474485, ""line_count"": 3, ""perspective_strength"": 0.008558734082694204}",unreviewed
captcha_002090,6789,data/captcha_images/captcha_002090_6789.png,sklearn_01629|sklearn_00543|sklearn_01511|sklearn_00251,"{""blur_radius"": 0.4323833897065307, ""rotation"": -1.664422212893669, ""brightness"": 1.1281455223377281, ""contrast"": 1.1056866195139772, ""noise_sigma"": 7.73613816606184, ""line_count"": 2, ""perspective_strength"": 6.549071064215374e-05}",unreviewed
captcha_000312,7916,data/captcha_images/captcha_000312_7916.png,sklearn_01088|sklearn_00944|sklearn_00623|sklearn_00412,"{""blur_radius"": 0.7102769140262529, ""rotation"": 3.1498938151977196, ""brightness"": 1.1459532812855155, ""contrast"": 1.2432068305938346, ""noise_sigma"": 6.310046007583846, ""line_count"": 2, ""perspective_strength"": 0.009046823342275329}",unreviewed
captcha_000688,2553,data/captcha_images/captcha_000688_2553.png,sklearn_01142|sklearn_00720|sklearn_00940|sklearn_01770,"{""blur_radius"": 0.297136668006486, ""rotation"": 1.8251966646137703, ""brightness"": 0.9800076764855489, ""contrast"": 1.1727663857852133, ""noise_sigma"": 2.993205877858443, ""line_count"": 0, ""perspective_strength"": 0.01010855748049984}",unreviewed
captcha_003191,1994,data/captcha_images/captcha_003191_1994.png,sklearn_01709|sklearn_01406|sklearn_00635|sklearn_00367,"{""blur_radius"": 0.5414078459372894, ""rotation"": -2.3543202600750046, ""brightness"": 1.010896433584818, ""contrast"": 0.8665388814611316, ""noise_sigma"": 3.751902470820767, ""line_count"": 1, ""perspective_strength"": 0.03478061068652839}",unreviewed
captcha_001364,4498,data/captcha_images/captcha_001364_4498.png,sklearn_00886|sklearn_00297|sklearn_00771|sklearn_00903,"{""blur_radius"": 0.24669748501161406, ""rotation"": -2.107486133690511, ""brightness"": 0.9761710894403024, ""contrast"": 1.0160649388866005, ""noise_sigma"": 3.4975891323185024, ""line_count"": 1, ""perspective_strength"": 0.011594258059241242}",unreviewed
captcha_003665,1506,data/captcha_images/captcha_003665_1506.png,sklearn_00667|sklearn_01404|sklearn_01516|sklearn_00611,"{""blur_radius"": 0.28805071683411765, ""rotation"": -2.1767391661862234, ""brightness"": 0.8660299573877925, ""contrast"": 1.1745499432033675, ""noise_sigma"": 8.044839144786526, ""line_count"": 3, ""perspective_strength"": 0.01740657536998243}",unreviewed
captcha_004529,4670,data/captcha_images/captcha_004529_4670.png,sklearn_01691|sklearn_00344|sklearn_01251|sklearn_01336,"{""blur_radius"": 0.41371323692180206, ""rotation"": -2.248078180996658, ""brightness"": 1.0050366273179945, ""contrast"": 1.1555855855370707, ""noise_sigma"": 2.461445074076102, ""line_count"": 0, ""perspective_strength"": 0.003912367161742609}",unreviewed
captcha_003676,5710,data/captcha_images/captcha_003676_5710.png,sklearn_01741|sklearn_01009|sklearn_00177|sklearn_00036,"{""blur_radius"": 0.4666864884491345, ""rotation"": -2.204074183525929, ""brightness"": 1.1243444877777509, ""contrast"": 0.9215661994580829, ""noise_sigma"": 7.40721431950242, ""line_count"": 3, ""perspective_strength"": 0.01593954533111566}",unreviewed
captcha_001270,9899,data/captcha_images/captcha_001270_9899.png,sklearn_00161|sklearn_01763|sklearn_00555|sklearn_00795,"{""blur_radius"": 0.809130741198514, ""rotation"": -0.7960370313604912, ""brightness"": 0.9441780965067063, ""contrast"": 1.1617811554674007, ""noise_sigma"": 7.7693440914554, ""line_count"": 3, ""perspective_strength"": 0.020178278409698734}",unreviewed
captcha_003928,6252,data/captcha_images/captcha_003928_6252.png,sklearn_00082|sklearn_00002|sklearn_01101|sklearn_01783,"{""blur_radius"": 0.4820611631976157, ""rotation"": 0.6935418899696391, ""brightness"": 0.9517661443274441, ""contrast"": 1.2070939839490606, ""noise_sigma"": 8.661457892664188, ""line_count"": 1, ""perspective_strength"": 0.016104426335043966}",unreviewed
captcha_000322,9833,data/captcha_images/captcha_000322_9833.png,sklearn_00381|sklearn_00742|sklearn_01042|sklearn_00192,"{""blur_radius"": 0.6310148390653152, ""rotation"": -1.5944164397541982, ""brightness"": 0.9839633645204455, ""contrast"": 0.8769025535605698, ""noise_sigma"": 3.628604677876487, ""line_count"": 3, ""perspective_strength"": 0.032742643385262435}",unreviewed
captcha_002146,7413,data/captcha_images/captcha_002146_7413.png,sklearn_01653|sklearn_00111|sklearn_01050|sklearn_00865,"{""blur_radius"": 0.36616115917335124, ""rotation"": 1.9929049358819757, ""brightness"": 1.098788510920264, ""contrast"": 0.9005253658311739, ""noise_sigma"": 8.247268755876291, ""line_count"": 1, ""perspective_strength"": 0.004578022778323714}",unreviewed
captcha_001640,9761,data/captcha_images/captcha_001640_9761.png,sklearn_01540|sklearn_00983|sklearn_00622|sklearn_01640,"{""blur_radius"": 0.4731817878299194, ""rotation"": 0.8878439123973747, ""brightness"": 0.9432112029631169, ""contrast"": 0.8725572023523293, ""noise_sigma"": 6.89391661136678, ""line_count"": 3, ""perspective_strength"": 0.0014979233315139601}",unreviewed
captcha_002412,0144,data/captcha_images/captcha_002412_0144.png,sklearn_00724|sklearn_01178|sklearn_00710|sklearn_00343,"{""blur_radius"": 0.25435668537261247, ""rotation"": -2.6567164229232922, ""brightness"": 1.0510283400235303, ""contrast"": 1.2489382581215156, ""noise_sigma"": 3.509604147721111, ""line_count"": 2, ""perspective_strength"": 0.014927007425299867}",unreviewed
captcha_001784,0459,data/captcha_images/captcha_001784_0459.png,sklearn_00848|sklearn_00603|sklearn_01517|sklearn_01786,"{""blur_radius"": 0.6723342720959002, ""rotation"": -1.3975129219640623, ""brightness"": 0.8868687485688651, ""contrast"": 1.2116417947112843, ""noise_sigma"": 7.580787915840215, ""line_count"": 1, ""perspective_strength"": 0.007818716833031354}",unreviewed
captcha_000996,5633,data/captcha_images/captcha_000996_5633.png,sklearn_00801|sklearn_00968|sklearn_01087|sklearn_00389,"{""blur_radius"": 0.4499357060783621, ""rotation"": -2.803134905837741, ""brightness"": 1.032780793173417, ""contrast"": 1.177716156606148, ""noise_sigma"": 7.115393822846145, ""line_count"": 0, ""perspective_strength"": 0.003162353087548014}",unreviewed
captcha_000433,1120,data/captcha_images/captcha_000433_1120.png,sklearn_01247|sklearn_00596|sklearn_01337|sklearn_01667,"{""blur_radius"": 0.45214249030755105, ""rotation"": -2.322155822311733, ""brightness"": 1.1325792949791773, ""contrast"": 0.9684423012626433, ""noise_sigma"": 5.656113271116595, ""line_count"": 3, ""perspective_strength"": 0.016058858986545417}",unreviewed
captcha_001788,4059,data/captcha_images/captcha_001788_4059.png,sklearn_01584|sklearn_01739|sklearn_00521|sklearn_00009,"{""blur_radius"": 0.1990382727272686, ""rotation"": -1.1408412497621496, ""brightness"": 1.1057996072868095, ""contrast"": 1.0592776882188384, ""noise_sigma"": 2.6115221853908563, ""line_count"": 2, ""perspective_strength"": 0.010565352425369788}",unreviewed
captcha_000360,3542,data/captcha_images/captcha_000360_3542.png,sklearn_01170|sklearn_00155|sklearn_00134|sklearn_01031,"{""blur_radius"": 0.656115822946951, ""rotation"": 0.5903399737991055, ""brightness"": 0.8996565719094418, ""contrast"": 1.2407622531001286, ""noise_sigma"": 7.327247016865873, ""line_count"": 2, ""perspective_strength"": 0.033381188723395246}",unreviewed
captcha_004317,2201,data/captcha_images/captcha_004317_2201.png,sklearn_01427|sklearn_00012|sklearn_01335|sklearn_01757,"{""blur_radius"": 0.524314084947649, ""rotation"": 0.2511237171734608, ""brightness"": 0.8687589623796025, ""contrast"": 1.2232701630102325, ""noise_sigma"": 3.7610361488562973, ""line_count"": 2, ""perspective_strength"": 0.02532699086091625}",unreviewed
captcha_002824,4856,data/captcha_images/captcha_002824_4856.png,sklearn_00144|sklearn_00899|sklearn_00376|sklearn_01473,"{""blur_radius"": 0.7754444955536289, ""rotation"": -3.1116682757168004, ""brightness"": 0.9861719241666689, ""contrast"": 0.8943048899716097, ""noise_sigma"": 7.371855231491743, ""line_count"": 1, ""perspective_strength"": 0.03496129563151347}",unreviewed
captcha_001884,9539,data/captcha_images/captcha_001884_9539.png,sklearn_00771|sklearn_01784|sklearn_01032|sklearn_01132,"{""blur_radius"": 0.7302665900520212, ""rotation"": 1.5348048585253364, ""brightness"": 1.0209893890298674, ""contrast"": 1.2467565390814983, ""noise_sigma"": 7.314318107894792, ""line_count"": 3, ""perspective_strength"": 0.024954857143221085}",unreviewed
captcha_002531,7141,data/captcha_images/captcha_002531_7141.png,sklearn_00932|sklearn_00099|sklearn_00886|sklearn_00702,"{""blur_radius"": 0.36071877966211974, ""rotation"": -3.8219898332553885, ""brightness"": 0.8894114601676646, ""contrast"": 1.1380940159249981, ""noise_sigma"": 3.7424472397281106, ""line_count"": 2, ""perspective_strength"": 0.01679555597287368}",unreviewed
captcha_004260,7665,data/captcha_images/captcha_004260_7665.png,sklearn_00922|sklearn_00792|sklearn_00066|sklearn_00046,"{""blur_radius"": 0.16440448545153502, ""rotation"": -1.1280673271242971, ""brightness"": 1.0332489903633109, ""contrast"": 0.891179203304627, ""noise_sigma"": 6.248375203380322, ""line_count"": 3, ""perspective_strength"": 0.028514182903307622}",unreviewed
captcha_000703,1682,data/captcha_images/captcha_000703_1682.png,sklearn_00693|sklearn_00532|sklearn_01619|sklearn_00798,"{""blur_radius"": 0.6732631572354808, ""rotation"": -1.5916403415390583, ""brightness"": 1.1361735220818512, ""contrast"": 1.1674876542182968, ""noise_sigma"": 5.3331639158762645, ""line_count"": 3, ""perspective_strength"": 0.002027462908757124}",unreviewed
captcha_001330,2952,data/captcha_images/captcha_001330_2952.png,sklearn_01717|sklearn_00914|sklearn_01614|sklearn_01742,"{""blur_radius"": 0.6946038896058387, ""rotation"": -3.051179686040597, ""brightness"": 0.9421969025045622, ""contrast"": 0.9490829070471571, ""noise_sigma"": 6.52165944730058, ""line_count"": 0, ""perspective_strength"": 0.017783087061073562}",unreviewed
